,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
68399,68399,68399,277883,mobile,62929,33,0.0,2016-01-12,3,1,3,4
68400,68400,68400,277883,mobile,45025,33,3.0,2016-01-13,1,3,1,4
68401,68401,68401,277883,desktop,36020,33,4.0,2016-01-16,3,2,3,4
68402,68402,68402,277883,desktop,45025,33,7.0,2016-01-18,2,1,2,4
68403,68403,68403,277883,mobile,11764,33,9.0,2016-01-19,1,2,1,4
68404,68404,68404,277883,desktop,10489,33,10.0,2016-01-21,21,21,2,4
68405,68405,68405,277883,desktop,7410,33,31.0,2016-02-11,2,1,2,4
68406,68406,68406,277883,desktop,27707,33,33.0,2016-02-12,1,1,1,4
68407,68407,68407,277883,desktop,472,33,34.0,2016-02-13,1,1,1,4
68408,68408,68408,277883,mobile,43256,33,35.0,2016-02-14,1,1,1,4
68409,68409,68409,277883,mobile,37885,33,36.0,2016-02-15,1,1,1,4
68410,68410,68410,277883,mobile,22842,33,37.0,2016-02-16,3,4,1,4
68411,68411,68411,277883,mobile,41806,33,40.0,2016-02-20,2,1,2,4
68412,68412,68412,277883,mobile,43736,33,42.0,2016-02-21,1,2,1,4
68413,68413,68413,277883,desktop,64091,33,43.0,2016-02-23,2,2,2,4
68414,68414,68414,277883,desktop,66794,33,45.0,2016-02-25,2,1,2,4
68415,68415,68415,277883,mobile,13356,33,47.0,2016-02-26,1,1,1,4
68416,68416,68416,277883,mobile,64091,33,48.0,2016-02-27,1,1,1,4
68417,68417,68417,277883,mobile,43607,33,49.0,2016-02-28,1,2,1,4
68418,68418,68418,277883,mobile,4832,33,50.0,2016-03-01,2,1,2,4
68419,68419,68419,277883,mobile,36425,33,52.0,2016-03-02,1,1,1,4
68420,68420,68420,277883,mobile,36573,33,53.0,2016-03-03,1,2,1,4
68421,68421,68421,277883,mobile,30836,33,54.0,2016-03-05,2,1,2,4
68422,68422,68422,277883,mobile,67365,33,56.0,2016-03-06,1,4,1,4
68423,68423,68423,277883,desktop,57931,33,57.0,2016-03-10,7,4,4,4
68424,68424,68424,277883,desktop,38324,33,64.0,2016-03-14,1,2,1,4
68425,68425,68425,277883,desktop,38324,33,65.0,2016-03-16,2,1,2,4
68426,68426,68426,277883,mobile,47486,33,67.0,2016-03-17,1,4,1,4
68427,68427,68427,277883,desktop,6582,33,68.0,2016-03-21,22,22,4,4
68428,68428,68428,277883,mobile,62611,33,90.0,2016-04-12,4,3,4,4
68429,68429,68429,277883,desktop,45325,33,94.0,2016-04-15,3,2,3,4
68430,68430,68430,277883,desktop,42356,33,97.0,2016-04-17,2,1,2,4
68431,68431,68431,277883,mobile,45047,33,99.0,2016-04-18,9999,9999,1,4
