,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
27414,27414,27414,110599,mobile,2078,10,0.0,2016-01-24,1,1,1,3
27415,27415,27415,110599,mobile,39643,10,1.0,2016-01-25,1,1,1,3
27416,27416,27416,110599,mobile,33975,10,2.0,2016-01-26,1,1,1,3
27417,27417,27417,110599,mobile,49067,10,3.0,2016-01-27,1,1,1,3
27418,27418,27418,110599,mobile,24812,10,4.0,2016-01-28,1,1,1,3
27419,27419,27419,110599,mobile,44965,10,5.0,2016-01-29,1,1,1,3
27420,27420,27420,110599,mobile,56465,10,6.0,2016-01-30,1,1,1,3
27421,27421,27421,110599,mobile,115,10,7.0,2016-01-31,1,1,1,3
27422,27422,27422,110599,mobile,21544,10,8.0,2016-02-01,1,2,1,3
27423,27423,27423,110599,mobile,0,10,9.0,2016-02-03,9999,9999,2,3
