,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
25269,25269,25269,101795,desktop,37601,11,0.0,2016-09-25,1,1,1,4
25270,25270,25270,101795,mobile,58683,11,1.0,2016-09-26,1,1,1,4
25271,25271,25271,101795,desktop,51254,11,2.0,2016-09-27,1,1,1,4
25272,25272,25272,101795,mobile,17378,11,3.0,2016-09-28,1,1,1,4
25273,25273,25273,101795,mobile,31103,11,4.0,2016-09-29,1,1,1,4
25274,25274,25274,101795,mobile,57058,11,5.0,2016-09-30,1,1,1,4
25275,25275,25275,101795,mobile,55750,11,6.0,2016-10-01,1,1,1,4
25276,25276,25276,101795,mobile,43924,11,7.0,2016-10-02,1,1,1,4
25277,25277,25277,101795,mobile,27026,11,8.0,2016-10-03,1,1,1,4
25278,25278,25278,101795,mobile,48715,11,9.0,2016-10-04,1,1,1,4
25279,25279,25279,101795,mobile,0,11,10.0,2016-10-05,9999,9999,1,4
