,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
23495,23495,23495,94220,tablet,7410,10,0.0,2016-09-25,9,1,9,3
23496,23496,23496,94220,tablet,36570,10,9.0,2016-09-26,2,2,1,3
23497,23497,23497,94220,desktop,38324,10,11.0,2016-09-28,1,1,1,3
23498,23498,23498,94220,desktop,67257,10,12.0,2016-09-29,1,1,1,3
23499,23499,23499,94220,desktop,36525,10,13.0,2016-09-30,1,1,1,3
23500,23500,23500,94220,desktop,36525,10,14.0,2016-10-01,1,1,1,3
23501,23501,23501,94220,desktop,36525,10,15.0,2016-10-02,1,1,1,3
23502,23502,23502,94220,tablet,36525,10,16.0,2016-10-03,1,1,1,3
23503,23503,23503,94220,tablet,67382,10,17.0,2016-10-04,1,1,1,3
23504,23504,23504,94220,tablet,0,10,18.0,2016-10-05,9999,9999,1,3
