,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
78715,78715,78715,320778,desktop,31328,13,0.0,2016-10-30,1,1,1,4
78716,78716,78716,320778,desktop,31328,13,1.0,2016-10-31,1,2,1,4
78717,78717,78717,320778,desktop,48483,13,2.0,2016-11-02,2,1,2,4
78718,78718,78718,320778,desktop,5325,13,4.0,2016-11-03,1,1,1,4
78719,78719,78719,320778,mobile,38012,13,5.0,2016-11-04,1,2,1,4
78720,78720,78720,320778,desktop,29319,13,6.0,2016-11-06,2,1,2,4
78721,78721,78721,320778,desktop,66815,13,8.0,2016-11-07,1,1,1,4
78722,78722,78722,320778,desktop,57168,13,9.0,2016-11-08,1,1,1,4
78723,78723,78723,320778,desktop,23921,13,10.0,2016-11-09,1,1,1,4
78724,78724,78724,320778,desktop,8750,13,11.0,2016-11-10,1,1,1,4
78725,78725,78725,320778,desktop,23921,13,12.0,2016-11-11,1,1,1,4
78726,78726,78726,320778,desktop,17429,13,13.0,2016-11-12,1,2,1,4
78727,78727,78727,320778,desktop,17429,13,14.0,2016-11-14,9999,9999,2,4
