,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
66961,66961,66961,272212,desktop,36063,11,0.0,2016-08-13,2,1,2,4
66962,66962,66962,272212,desktop,23940,11,2.0,2016-08-14,1,2,1,4
66963,66963,66963,272212,desktop,60002,11,3.0,2016-08-16,2,1,2,4
66964,66964,66964,272212,mobile,58178,11,5.0,2016-08-17,1,1,1,4
66965,66965,66965,272212,mobile,17214,11,6.0,2016-08-18,1,1,1,4
66966,66966,66966,272212,mobile,43306,11,7.0,2016-08-19,2,2,1,4
66967,66967,66967,272212,mobile,62950,11,9.0,2016-08-21,1,1,1,4
66968,66968,66968,272212,mobile,45333,11,10.0,2016-08-22,1,1,1,4
66969,66969,66969,272212,mobile,28967,11,11.0,2016-08-23,1,1,1,4
66970,66970,66970,272212,mobile,26008,11,12.0,2016-08-24,1,1,1,4
66971,66971,66971,272212,mobile,36063,11,13.0,2016-08-25,9999,9999,1,4
