,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
79622,79622,79622,324622,desktop,34123,10,0.0,2016-03-07,1,1,1,3
79623,79623,79623,324622,desktop,64071,10,1.0,2016-03-08,1,2,1,3
79624,79624,79624,324622,desktop,48968,10,2.0,2016-03-10,2,1,2,3
79625,79625,79625,324622,desktop,13224,10,4.0,2016-03-11,1,1,1,3
79626,79626,79626,324622,desktop,38904,10,5.0,2016-03-12,1,1,1,3
79627,79627,79627,324622,desktop,32481,10,6.0,2016-03-13,1,1,1,3
79628,79628,79628,324622,desktop,49087,10,7.0,2016-03-14,1,1,1,3
79629,79629,79629,324622,desktop,31972,10,8.0,2016-03-15,1,1,1,3
79630,79630,79630,324622,desktop,8335,10,9.0,2016-03-16,1,2,1,3
79631,79631,79631,324622,desktop,0,10,10.0,2016-03-18,9999,9999,2,3
