,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
64773,64773,64773,263461,desktop,21328,12,0.0,2016-08-18,1,3,1,4
64774,64774,64774,263461,desktop,8335,12,1.0,2016-08-21,3,1,3,4
64775,64775,64775,263461,mobile,34123,12,4.0,2016-08-22,1,1,1,4
64776,64776,64776,263461,mobile,52356,12,5.0,2016-08-23,1,2,1,4
64777,64777,64777,263461,mobile,48968,12,6.0,2016-08-25,2,1,2,4
64778,64778,64778,263461,mobile,47617,12,8.0,2016-08-26,1,1,1,4
64779,64779,64779,263461,mobile,12242,12,9.0,2016-08-27,1,2,1,4
64780,64780,64780,263461,mobile,28886,12,10.0,2016-08-29,2,2,2,4
64781,64781,64781,263461,mobile,11603,12,12.0,2016-08-31,2,2,2,4
64782,64782,64782,263461,mobile,61015,12,14.0,2016-09-02,2,1,2,4
64783,64783,64783,263461,mobile,12320,12,16.0,2016-09-03,1,3,1,4
64784,64784,64784,263461,mobile,0,12,17.0,2016-09-06,9999,9999,3,4
