,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
35055,35055,35055,141854,desktop,6234,11,0.0,2016-05-17,1,2,1,4
35056,35056,35056,141854,desktop,12800,11,1.0,2016-05-19,2,1,2,4
35057,35057,35057,141854,desktop,60485,11,3.0,2016-05-20,1,1,1,4
35058,35058,35058,141854,desktop,9281,11,4.0,2016-05-21,1,1,1,4
35059,35059,35059,141854,desktop,10852,11,5.0,2016-05-22,1,1,1,4
35060,35060,35060,141854,desktop,0,11,6.0,2016-05-23,99,99,1,4
35061,35061,35061,141854,desktop,4268,11,105.0,2016-08-30,1,1,1,4
35062,35062,35062,141854,desktop,52933,11,106.0,2016-08-31,1,1,1,4
35063,35063,35063,141854,desktop,22205,11,107.0,2016-09-01,1,2,1,4
35064,35064,35064,141854,desktop,46411,11,108.0,2016-09-03,2,1,2,4
35065,35065,35065,141854,desktop,41113,11,110.0,2016-09-04,9999,9999,1,4
