,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
73004,73004,73004,296259,desktop,48483,16,0.0,2016-09-10,2,1,2,4
73005,73005,73005,296259,desktop,34099,16,2.0,2016-09-11,1,1,1,4
73006,73006,73006,296259,desktop,62344,16,3.0,2016-09-12,1,1,1,4
73007,73007,73007,296259,desktop,13584,16,4.0,2016-09-13,1,2,1,4
73008,73008,73008,296259,desktop,23921,16,5.0,2016-09-15,2,1,2,4
73009,73009,73009,296259,desktop,44739,16,7.0,2016-09-16,1,3,1,4
73010,73010,73010,296259,desktop,65322,16,8.0,2016-09-19,3,1,3,4
73011,73011,73011,296259,desktop,58413,16,11.0,2016-09-20,1,1,1,4
73012,73012,73012,296259,desktop,64238,16,12.0,2016-09-21,1,1,1,4
73013,73013,73013,296259,desktop,21560,16,13.0,2016-09-22,1,1,1,4
73014,73014,73014,296259,desktop,42293,16,14.0,2016-09-23,1,1,1,4
73015,73015,73015,296259,desktop,37798,16,15.0,2016-09-24,1,1,1,4
73016,73016,73016,296259,desktop,29319,16,16.0,2016-09-25,1,1,1,4
73017,73017,73017,296259,desktop,47050,16,17.0,2016-09-26,1,1,1,4
73018,73018,73018,296259,desktop,38012,16,18.0,2016-09-27,1,1,1,4
73019,73019,73019,296259,desktop,0,16,19.0,2016-09-28,9999,9999,1,4
