,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
33532,33532,33532,135667,desktop,51999,19,0.0,2016-02-20,2,2,2,4
33533,33533,33533,135667,desktop,56872,19,2.0,2016-02-22,2,2,2,4
33534,33534,33534,135667,desktop,8766,19,4.0,2016-02-24,2,1,2,4
33535,33535,33535,135667,desktop,45089,19,6.0,2016-02-25,1,1,1,4
33536,33536,33536,135667,desktop,16642,19,7.0,2016-02-26,1,1,1,4
33537,33537,33537,135667,desktop,22868,19,8.0,2016-02-27,1,3,1,4
33538,33538,33538,135667,desktop,15695,19,9.0,2016-03-01,3,2,3,4
33539,33539,33539,135667,desktop,45682,19,12.0,2016-03-03,2,1,2,4
33540,33540,33540,135667,desktop,47400,19,14.0,2016-03-04,1,1,1,4
33541,33541,33541,135667,desktop,1569,19,15.0,2016-03-05,1,2,1,4
33542,33542,33542,135667,desktop,36073,19,16.0,2016-03-07,2,2,2,4
33543,33543,33543,135667,desktop,45485,19,18.0,2016-03-09,2,1,2,4
33544,33544,33544,135667,desktop,37085,19,20.0,2016-03-10,1,3,1,4
33545,33545,33545,135667,desktop,60966,19,21.0,2016-03-13,3,2,3,4
33546,33546,33546,135667,desktop,0,19,24.0,2016-03-15,6,5,2,4
33547,33547,33547,135667,tablet,64691,19,30.0,2016-03-20,1,2,1,4
33548,33548,33548,135667,tablet,37170,19,31.0,2016-03-22,2,1,2,4
33549,33549,33549,135667,mobile,66794,19,33.0,2016-03-23,1,3,1,4
33550,33550,33550,135667,mobile,0,19,34.0,2016-03-26,9999,9999,3,4
