,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
95665,95665,95665,389339,desktop,31605,11,0.0,2016-09-02,2,2,2,4
95666,95666,95666,389339,desktop,31605,11,2.0,2016-09-04,2,2,2,4
95667,95667,95667,389339,desktop,39,11,4.0,2016-09-06,2,1,2,4
95668,95668,95668,389339,desktop,64185,11,6.0,2016-09-07,1,3,1,4
95669,95669,95669,389339,desktop,0,11,7.0,2016-09-10,35,33,3,4
95670,95670,95670,389339,desktop,55763,11,42.0,2016-10-13,3,4,1,4
95671,95671,95671,389339,desktop,9161,11,45.0,2016-10-17,2,3,2,4
95672,95672,95672,389339,desktop,61320,11,47.0,2016-10-20,3,2,3,4
95673,95673,95673,389339,desktop,6327,11,50.0,2016-10-22,2,2,2,4
95674,95674,95674,389339,desktop,41674,11,52.0,2016-10-24,2,4,2,4
95675,95675,95675,389339,desktop,55763,11,54.0,2016-10-28,9999,9999,4,4
