,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
82653,82653,82653,336794,desktop,54590,13,0.0,2016-09-15,1,1,1,4
82654,82654,82654,336794,desktop,53679,13,1.0,2016-09-16,1,1,1,4
82655,82655,82655,336794,desktop,1745,13,2.0,2016-09-17,1,1,1,4
82656,82656,82656,336794,desktop,53898,13,3.0,2016-09-18,1,1,1,4
82657,82657,82657,336794,desktop,44869,13,4.0,2016-09-19,1,1,1,4
82658,82658,82658,336794,desktop,44869,13,5.0,2016-09-20,1,1,1,4
82659,82659,82659,336794,desktop,44869,13,6.0,2016-09-21,77,79,1,4
82660,82660,82660,336794,desktop,66648,13,83.0,2016-12-09,3,2,3,4
82661,82661,82661,336794,desktop,18417,13,86.0,2016-12-11,2,2,2,4
82662,82662,82662,336794,desktop,30520,13,88.0,2016-12-13,2,1,2,4
82663,82663,82663,336794,desktop,47389,13,90.0,2016-12-14,1,1,1,4
82664,82664,82664,336794,desktop,37407,13,91.0,2016-12-15,1,1,1,4
82665,82665,82665,336794,desktop,0,13,92.0,2016-12-16,9999,9999,1,4
