,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
92683,92683,92683,376722,desktop,31531,12,0.0,2016-09-02,1,1,1,4
92684,92684,92684,376722,desktop,39309,12,1.0,2016-09-03,1,1,1,4
92685,92685,92685,376722,desktop,3078,12,2.0,2016-09-04,1,1,1,4
92686,92686,92686,376722,desktop,42111,12,3.0,2016-09-05,1,2,1,4
92687,92687,92687,376722,desktop,3712,12,4.0,2016-09-07,2,1,2,4
92688,92688,92688,376722,desktop,61733,12,6.0,2016-09-08,1,1,1,4
92689,92689,92689,376722,desktop,4044,12,7.0,2016-09-09,1,2,1,4
92690,92690,92690,376722,desktop,61733,12,8.0,2016-09-11,2,2,2,4
92691,92691,92691,376722,desktop,62593,12,10.0,2016-09-13,2,2,2,4
92692,92692,92692,376722,desktop,55938,12,12.0,2016-09-15,2,1,2,4
92693,92693,92693,376722,desktop,25286,12,14.0,2016-09-16,1,1,1,4
92694,92694,92694,376722,tablet,24561,12,15.0,2016-09-17,9999,9999,1,4
