,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
70826,70826,70826,288057,desktop,17429,12,0.0,2016-07-13,2,2,2,4
70827,70827,70827,288057,desktop,17429,12,2.0,2016-07-15,2,2,2,4
70828,70828,70828,288057,desktop,7783,12,4.0,2016-07-17,2,1,2,4
70829,70829,70829,288057,desktop,10497,12,6.0,2016-07-18,10,12,1,4
70830,70830,70830,288057,desktop,23921,12,16.0,2016-07-30,3,1,3,4
70831,70831,70831,288057,desktop,13931,12,19.0,2016-07-31,1,1,1,4
70832,70832,70832,288057,desktop,42682,12,20.0,2016-08-01,1,2,1,4
70833,70833,70833,288057,mobile,7796,12,21.0,2016-08-03,2,2,2,4
70834,70834,70834,288057,desktop,25997,12,23.0,2016-08-05,2,1,2,4
70835,70835,70835,288057,mobile,13931,12,25.0,2016-08-06,1,3,1,4
70836,70836,70836,288057,desktop,16047,12,26.0,2016-08-09,3,3,3,4
70837,70837,70837,288057,desktop,0,12,29.0,2016-08-12,9999,9999,3,4
