,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
61217,61217,61217,249037,desktop,48968,11,0.0,2016-02-28,1,2,1,4
61218,61218,61218,249037,desktop,33420,11,1.0,2016-03-01,2,2,2,4
61219,61219,61219,249037,desktop,33420,11,3.0,2016-03-03,2,1,2,4
61220,61220,61220,249037,desktop,48968,11,5.0,2016-03-04,188,188,1,4
61221,61221,61221,249037,mobile,49493,11,193.0,2016-09-08,1,1,1,4
61222,61222,61222,249037,desktop,41111,11,194.0,2016-09-09,1,1,1,4
61223,61223,61223,249037,desktop,5781,11,195.0,2016-09-10,1,1,1,4
61224,61224,61224,249037,mobile,10372,11,196.0,2016-09-11,1,1,1,4
61225,61225,61225,249037,mobile,20682,11,197.0,2016-09-12,1,1,1,4
61226,61226,61226,249037,desktop,31821,11,198.0,2016-09-13,1,2,1,4
61227,61227,61227,249037,desktop,10497,11,199.0,2016-09-15,9999,9999,2,4
