,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
98274,98274,98274,400105,desktop,29943,10,0.0,2016-06-28,1,2,1,3
98275,98275,98275,400105,desktop,7036,10,1.0,2016-06-30,2,2,2,3
98276,98276,98276,400105,desktop,49815,10,3.0,2016-07-02,2,1,2,3
98277,98277,98277,400105,desktop,36311,10,5.0,2016-07-03,1,1,1,3
98278,98278,98278,400105,desktop,26786,10,6.0,2016-07-04,1,3,1,3
98279,98279,98279,400105,desktop,52848,10,7.0,2016-07-07,3,2,3,3
98280,98280,98280,400105,desktop,2588,10,10.0,2016-07-09,2,2,2,3
98281,98281,98281,400105,desktop,6090,10,12.0,2016-07-11,2,1,2,3
98282,98282,98282,400105,desktop,29943,10,14.0,2016-07-12,1,3,1,3
98283,98283,98283,400105,desktop,19191,10,15.0,2016-07-15,9999,9999,3,3
