,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
69892,69892,69892,283940,desktop,18783,11,0.0,2016-07-06,1,2,1,4
69893,69893,69893,283940,desktop,61939,11,1.0,2016-07-08,2,1,2,4
69894,69894,69894,283940,desktop,32047,11,3.0,2016-07-09,1,1,1,4
69895,69895,69895,283940,desktop,40643,11,4.0,2016-07-10,1,1,1,4
69896,69896,69896,283940,desktop,1727,11,5.0,2016-07-11,1,1,1,4
69897,69897,69897,283940,desktop,58135,11,6.0,2016-07-12,1,1,1,4
69898,69898,69898,283940,desktop,29227,11,7.0,2016-07-13,1,1,1,4
69899,69899,69899,283940,desktop,11540,11,8.0,2016-07-14,1,1,1,4
69900,69900,69900,283940,desktop,10994,11,9.0,2016-07-15,1,1,1,4
69901,69901,69901,283940,desktop,67386,11,10.0,2016-07-16,1,1,1,4
69902,69902,69902,283940,desktop,36085,11,11.0,2016-07-17,9999,9999,1,4
