,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
89821,89821,89821,366106,mobile,60143,18,0.0,2016-04-16,1,1,1,4
89822,89822,89822,366106,mobile,40325,18,1.0,2016-04-17,1,1,1,4
89823,89823,89823,366106,mobile,51999,18,2.0,2016-04-18,1,2,1,4
89824,89824,89824,366106,mobile,56872,18,3.0,2016-04-20,2,2,2,4
89825,89825,89825,366106,mobile,8766,18,5.0,2016-04-22,2,1,2,4
89826,89826,89826,366106,mobile,735,18,7.0,2016-04-23,1,2,1,4
89827,89827,89827,366106,mobile,1910,18,8.0,2016-04-25,2,1,2,4
89828,89828,89828,366106,mobile,19771,18,10.0,2016-04-26,149,149,1,4
89829,89829,89829,366106,mobile,21276,18,159.0,2016-09-22,1,1,1,4
89830,89830,89830,366106,mobile,23921,18,160.0,2016-09-23,1,1,1,4
89831,89831,89831,366106,mobile,7761,18,161.0,2016-09-24,1,1,1,4
89832,89832,89832,366106,mobile,13931,18,162.0,2016-09-25,1,1,1,4
89833,89833,89833,366106,mobile,25997,18,163.0,2016-09-26,1,1,1,4
89834,89834,89834,366106,mobile,13931,18,164.0,2016-09-27,1,1,1,4
89835,89835,89835,366106,mobile,37496,18,165.0,2016-09-28,1,1,1,4
89836,89836,89836,366106,mobile,5325,18,166.0,2016-09-29,1,2,1,4
89837,89837,89837,366106,mobile,29319,18,167.0,2016-10-01,3,5,2,4
89838,89838,89838,366106,mobile,63977,18,170.0,2016-10-06,9999,9999,4,4
