,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
60865,60865,60865,247191,desktop,21996,10,0.0,2016-05-16,1,1,1,3
60866,60866,60866,247191,desktop,54389,10,1.0,2016-05-17,1,1,1,3
60867,60867,60867,247191,desktop,25617,10,2.0,2016-05-18,1,1,1,3
60868,60868,60868,247191,desktop,55,10,3.0,2016-05-19,1,1,1,3
60869,60869,60869,247191,desktop,29319,10,4.0,2016-05-20,1,3,1,3
60870,60870,60870,247191,desktop,65066,10,5.0,2016-05-23,3,2,3,3
60871,60871,60871,247191,desktop,43641,10,8.0,2016-05-25,2,2,2,3
60872,60872,60872,247191,desktop,1912,10,10.0,2016-05-27,2,1,2,3
60873,60873,60873,247191,desktop,47651,10,12.0,2016-05-28,1,2,1,3
60874,60874,60874,247191,mobile,64340,10,13.0,2016-05-30,9999,9999,2,3
