,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
96240,96240,96240,391957,desktop,19771,15,0.0,2016-12-18,1,1,1,4
96241,96241,96241,391957,mobile,7663,15,1.0,2016-12-19,1,1,1,4
96242,96242,96242,391957,desktop,16642,15,2.0,2016-12-20,1,1,1,4
96243,96243,96243,391957,mobile,735,15,3.0,2016-12-21,1,3,1,4
96244,96244,96244,391957,mobile,8766,15,4.0,2016-12-24,3,1,3,4
96245,96245,96245,391957,desktop,8766,15,7.0,2016-12-25,1,1,1,4
96246,96246,96246,391957,desktop,56872,15,8.0,2016-12-26,1,1,1,4
96247,96247,96247,391957,desktop,16362,15,9.0,2016-12-27,1,1,1,4
96248,96248,96248,391957,mobile,51999,15,10.0,2016-12-28,1,1,1,4
96249,96249,96249,391957,mobile,40325,15,11.0,2016-12-29,1,1,1,4
96250,96250,96250,391957,desktop,2584,15,12.0,2016-12-30,1,1,1,4
96251,96251,96251,391957,desktop,60143,15,13.0,2016-12-31,1,1,1,4
96252,96252,96252,391957,mobile,60143,15,14.0,2017-01-01,1,1,1,4
96253,96253,96253,391957,mobile,60143,15,15.0,2017-01-02,1,1,1,4
96254,96254,96254,391957,desktop,19771,15,16.0,2017-01-03,9999,9999,1,4
