,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
34399,34399,34399,139265,desktop,17013,10,0.0,2016-10-06,4,2,4,3
34400,34400,34400,139265,desktop,31631,10,4.0,2016-10-08,2,2,2,3
34401,34401,34401,139265,desktop,4685,10,6.0,2016-10-10,2,2,2,3
34402,34402,34402,139265,desktop,26007,10,8.0,2016-10-12,2,2,2,3
34403,34403,34403,139265,desktop,14701,10,10.0,2016-10-14,2,3,2,3
34404,34404,34404,139265,desktop,50957,10,12.0,2016-10-17,3,2,3,3
34405,34405,34405,139265,desktop,38985,10,15.0,2016-10-19,2,2,2,3
34406,34406,34406,139265,desktop,30586,10,17.0,2016-10-21,2,1,2,3
34407,34407,34407,139265,desktop,31224,10,19.0,2016-10-22,1,2,1,3
34408,34408,34408,139265,desktop,11652,10,20.0,2016-10-24,9999,9999,2,3
