,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
51764,51764,51764,209480,desktop,7966,10,0.0,2016-02-28,2,1,2,3
51765,51765,51765,209480,desktop,7966,10,2.0,2016-02-29,1,1,1,3
51766,51766,51766,209480,desktop,40565,10,3.0,2016-03-01,1,1,1,3
51767,51767,51767,209480,desktop,62185,10,4.0,2016-03-02,162,163,1,3
51768,51768,51768,209480,desktop,23921,10,166.0,2016-08-12,2,2,2,3
51769,51769,51769,209480,desktop,58413,10,168.0,2016-08-14,2,2,2,3
51770,51770,51770,209480,desktop,65322,10,170.0,2016-08-16,2,2,2,3
51771,51771,51771,209480,desktop,22175,10,172.0,2016-08-18,2,1,2,3
51772,51772,51772,209480,desktop,23921,10,174.0,2016-08-19,1,3,1,3
51773,51773,51773,209480,desktop,4555,10,175.0,2016-08-22,9999,9999,3,3
