,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
18143,18143,18143,71862,desktop,51745,12,0.0,2016-09-08,1,2,1,4
18144,18144,18144,71862,desktop,23921,12,1.0,2016-09-10,2,3,2,4
18145,18145,18145,71862,desktop,11233,12,3.0,2016-09-13,3,1,3,4
18146,18146,18146,71862,desktop,23921,12,6.0,2016-09-14,1,1,1,4
18147,18147,18147,71862,desktop,37496,12,7.0,2016-09-15,1,1,1,4
18148,18148,18148,71862,desktop,37496,12,8.0,2016-09-16,1,1,1,4
18149,18149,18149,71862,desktop,67198,12,9.0,2016-09-17,1,1,1,4
18150,18150,18150,71862,desktop,34700,12,10.0,2016-09-18,1,2,1,4
18151,18151,18151,71862,desktop,21960,12,11.0,2016-09-20,2,1,2,4
18152,18152,18152,71862,desktop,34700,12,13.0,2016-09-21,1,1,1,4
18153,18153,18153,71862,desktop,32625,12,14.0,2016-09-22,1,1,1,4
18154,18154,18154,71862,desktop,0,12,15.0,2016-09-23,9999,9999,1,4
