,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
59737,59737,59737,242848,desktop,64876,10,0.0,2016-07-11,2,4,2,3
59738,59738,59738,242848,desktop,55763,10,2.0,2016-07-15,4,3,4,3
59739,59739,59739,242848,desktop,52136,10,6.0,2016-07-18,3,3,3,3
59740,59740,59740,242848,desktop,52136,10,9.0,2016-07-21,3,3,3,3
59741,59741,59741,242848,desktop,52136,10,12.0,2016-07-24,3,2,3,3
59742,59742,59742,242848,desktop,52136,10,15.0,2016-07-26,2,2,2,3
59743,59743,59743,242848,desktop,52136,10,17.0,2016-07-28,2,3,2,3
59744,59744,59744,242848,desktop,52136,10,19.0,2016-07-31,3,3,3,3
59745,59745,59745,242848,desktop,52136,10,22.0,2016-08-03,3,2,3,3
59746,59746,59746,242848,desktop,52136,10,25.0,2016-08-05,9999,9999,2,3
