,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
13359,13359,13359,52583,desktop,45434,12,0.0,2016-07-26,1,1,1,4
13360,13360,13360,52583,desktop,10059,12,1.0,2016-07-27,1,1,1,4
13361,13361,13361,52583,desktop,5067,12,2.0,2016-07-28,1,1,1,4
13362,13362,13362,52583,desktop,65238,12,3.0,2016-07-29,1,2,1,4
13363,13363,13363,52583,desktop,23243,12,4.0,2016-07-31,2,3,2,4
13364,13364,13364,52583,desktop,64496,12,6.0,2016-08-03,3,1,3,4
13365,13365,13365,52583,desktop,62882,12,9.0,2016-08-04,1,2,1,4
13366,13366,13366,52583,desktop,59535,12,10.0,2016-08-06,2,1,2,4
13367,13367,13367,52583,desktop,38420,12,12.0,2016-08-07,1,2,1,4
13368,13368,13368,52583,desktop,61678,12,13.0,2016-08-09,2,2,2,4
13369,13369,13369,52583,desktop,33034,12,15.0,2016-08-11,2,4,2,4
13370,13370,13370,52583,desktop,44869,12,17.0,2016-08-15,9999,9999,4,4
