,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
19202,19202,19202,76462,mobile,51022,13,0.0,2016-05-30,1,2,1,4
19203,19203,19203,76462,mobile,6979,13,1.0,2016-06-01,2,1,2,4
19204,19204,19204,76462,mobile,13003,13,3.0,2016-06-02,1,1,1,4
19205,19205,19205,76462,mobile,2296,13,4.0,2016-06-03,1,1,1,4
19206,19206,19206,76462,mobile,63684,13,5.0,2016-06-04,1,1,1,4
19207,19207,19207,76462,mobile,0,13,6.0,2016-06-05,48,48,1,4
19208,19208,19208,76462,mobile,51548,13,54.0,2016-07-23,1,1,1,4
19209,19209,19209,76462,mobile,16136,13,55.0,2016-07-24,5,6,1,4
19210,19210,19210,76462,mobile,46854,13,60.0,2016-07-30,2,1,2,4
19211,19211,19211,76462,mobile,53757,13,62.0,2016-07-31,1,1,1,4
19212,19212,19212,76462,mobile,50836,13,63.0,2016-08-01,1,2,1,4
19213,19213,19213,76462,mobile,21007,13,64.0,2016-08-03,2,1,2,4
19214,19214,19214,76462,mobile,28911,13,66.0,2016-08-04,9999,9999,1,4
