,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
67100,67100,67100,272724,desktop,16564,10,0.0,2016-05-24,1,1,1,3
67101,67101,67101,272724,desktop,51765,10,1.0,2016-05-25,1,1,1,3
67102,67102,67102,272724,desktop,62874,10,2.0,2016-05-26,1,1,1,3
67103,67103,67103,272724,desktop,18528,10,3.0,2016-05-27,1,1,1,3
67104,67104,67104,272724,desktop,26068,10,4.0,2016-05-28,1,1,1,3
67105,67105,67105,272724,desktop,53207,10,5.0,2016-05-29,1,1,1,3
67106,67106,67106,272724,desktop,27138,10,6.0,2016-05-30,1,1,1,3
67107,67107,67107,272724,desktop,45934,10,7.0,2016-05-31,1,1,1,3
67108,67108,67108,272724,desktop,16895,10,8.0,2016-06-01,1,1,1,3
67109,67109,67109,272724,desktop,36085,10,9.0,2016-06-02,9999,9999,1,3
