,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
91732,91732,91732,372745,desktop,36063,10,0.0,2016-12-17,3,3,3,3
91733,91733,91733,372745,desktop,37689,10,3.0,2016-12-20,3,2,3,3
91734,91734,91734,372745,desktop,19444,10,6.0,2016-12-22,2,2,2,3
91735,91735,91735,372745,desktop,36170,10,8.0,2016-12-24,2,2,2,3
91736,91736,91736,372745,desktop,55128,10,10.0,2016-12-26,2,2,2,3
91737,91737,91737,372745,desktop,64876,10,12.0,2016-12-28,2,2,2,3
91738,91738,91738,372745,desktop,47378,10,14.0,2016-12-30,2,2,2,3
91739,91739,91739,372745,desktop,58178,10,16.0,2017-01-01,2,2,2,3
91740,91740,91740,372745,desktop,1034,10,18.0,2017-01-03,2,1,2,3
91741,91741,91741,372745,desktop,0,10,20.0,2017-01-04,9999,9999,1,3
