,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
39831,39831,39831,159775,desktop,29770,10,0.0,2016-07-20,3,1,3,3
39832,39832,39832,159775,desktop,16521,10,3.0,2016-07-21,1,2,1,3
39833,39833,39833,159775,desktop,51291,10,4.0,2016-07-23,2,3,2,3
39834,39834,39834,159775,desktop,44869,10,6.0,2016-07-26,119,118,3,3
39835,39835,39835,159775,desktop,36063,10,125.0,2016-11-21,2,1,2,3
39836,39836,39836,159775,desktop,45188,10,127.0,2016-11-22,1,1,1,3
39837,39837,39837,159775,desktop,44869,10,128.0,2016-11-23,1,4,1,3
39838,39838,39838,159775,mobile,29770,10,129.0,2016-11-27,4,1,4,3
39839,39839,39839,159775,desktop,28154,10,133.0,2016-11-28,1,2,1,3
39840,39840,39840,159775,desktop,17127,10,134.0,2016-11-30,9999,9999,2,3
