,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
46038,46038,46038,185298,mobile,2078,12,0.0,2016-11-17,1,1,1,4
46039,46039,46039,185298,desktop,48069,12,1.0,2016-11-18,1,1,1,4
46040,46040,46040,185298,desktop,34772,12,2.0,2016-11-19,1,1,1,4
46041,46041,46041,185298,desktop,7277,12,3.0,2016-11-20,1,1,1,4
46042,46042,46042,185298,desktop,66794,12,4.0,2016-11-21,1,1,1,4
46043,46043,46043,185298,desktop,13356,12,5.0,2016-11-22,1,2,1,4
46044,46044,46044,185298,desktop,64091,12,6.0,2016-11-24,2,2,2,4
46045,46045,46045,185298,desktop,4832,12,8.0,2016-11-26,2,1,2,4
46046,46046,46046,185298,desktop,36573,12,10.0,2016-11-27,1,2,1,4
46047,46047,46047,185298,desktop,30836,12,11.0,2016-11-29,2,3,2,4
46048,46048,46048,185298,desktop,57931,12,13.0,2016-12-02,3,3,3,4
46049,46049,46049,185298,desktop,51517,12,16.0,2016-12-05,9999,9999,3,4
