,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
72449,72449,72449,294378,desktop,46967,13,0.0,2016-05-15,1,1,1,4
72450,72450,72450,294378,desktop,27914,13,1.0,2016-05-16,1,2,1,4
72451,72451,72451,294378,desktop,32586,13,2.0,2016-05-18,2,1,2,4
72452,72452,72452,294378,desktop,56677,13,4.0,2016-05-19,115,116,1,4
72453,72453,72453,294378,desktop,24507,13,119.0,2016-09-12,2,2,2,4
72454,72454,72454,294378,desktop,24507,13,121.0,2016-09-14,2,1,2,4
72455,72455,72455,294378,desktop,17750,13,123.0,2016-09-15,1,2,1,4
72456,72456,72456,294378,desktop,30410,13,124.0,2016-09-17,2,1,2,4
72457,72457,72457,294378,desktop,67155,13,126.0,2016-09-18,1,1,1,4
72458,72458,72458,294378,mobile,44929,13,127.0,2016-09-19,1,2,1,4
72459,72459,72459,294378,desktop,44929,13,128.0,2016-09-21,2,1,2,4
72460,72460,72460,294378,mobile,44929,13,130.0,2016-09-22,1,2,1,4
72461,72461,72461,294378,desktop,0,13,131.0,2016-09-24,9999,9999,2,4
