,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
55959,55959,55959,226795,desktop,20193,13,0.0,2016-06-02,1,2,1,4
55960,55960,55960,226795,desktop,6612,13,1.0,2016-06-04,2,1,2,4
55961,55961,55961,226795,desktop,17127,13,3.0,2016-06-05,1,2,1,4
55962,55962,55962,226795,desktop,43962,13,4.0,2016-06-07,6,5,2,4
55963,55963,55963,226795,desktop,29251,13,10.0,2016-06-12,1,2,1,4
55964,55964,55964,226795,desktop,57619,13,11.0,2016-06-14,2,7,2,4
55965,55965,55965,226795,desktop,22284,13,13.0,2016-06-21,7,1,7,4
55966,55966,55966,226795,desktop,17158,13,20.0,2016-06-22,1,3,1,4
55967,55967,55967,226795,desktop,46854,13,21.0,2016-06-25,3,1,3,4
55968,55968,55968,226795,desktop,27695,13,24.0,2016-06-26,1,2,1,4
55969,55969,55969,226795,desktop,57658,13,25.0,2016-06-28,2,2,2,4
55970,55970,55970,226795,desktop,64337,13,27.0,2016-06-30,2,1,2,4
55971,55971,55971,226795,desktop,52722,13,29.0,2016-07-01,9999,9999,1,4
