,time,event
77512,0.0,3763
77513,2.0,15665
77514,3.0,53093
77515,4.0,0
77516,96.0,7611
77517,98.0,66648
77518,99.0,59909
77519,100.0,18417
77520,133.0,39147
77521,134.0,67169
77522,135.0,26763
77523,136.0,0
77524,175.0,3763
77525,176.0,15665
77526,177.0,53777
77527,178.0,33049
77528,224.0,3763
77529,225.0,14784
77530,226.0,25866
77531,227.0,0
77532,259.0,51291
77533,260.0,36267
77534,261.0,23461
77535,262.0,51291
77536,287.0,51291
77537,288.0,51291
77538,289.0,33049
77539,290.0,51291
77540,328.0,37407
77541,329.0,61133
77542,330.0,66648
77543,332.0,53648
