,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
17712,17712,17712,70234,desktop,36063,22,0.0,2016-07-30,1,1,1,4
17713,17713,17713,70234,desktop,36063,22,1.0,2016-07-31,1,1,1,4
17714,17714,17714,70234,desktop,36063,22,2.0,2016-08-01,1,1,1,4
17715,17715,17715,70234,mobile,60002,22,3.0,2016-08-02,1,1,1,4
17716,17716,17716,70234,mobile,60002,22,4.0,2016-08-03,1,1,1,4
17717,17717,17717,70234,mobile,21741,22,5.0,2016-08-04,1,1,1,4
17718,17718,17718,70234,mobile,19333,22,6.0,2016-08-05,1,1,1,4
17719,17719,17719,70234,mobile,19333,22,7.0,2016-08-06,6,6,1,4
17720,17720,17720,70234,desktop,16521,22,13.0,2016-08-12,1,1,1,4
17721,17721,17721,70234,desktop,16521,22,14.0,2016-08-13,1,1,1,4
17722,17722,17722,70234,desktop,56600,22,15.0,2016-08-14,1,1,1,4
17723,17723,17723,70234,mobile,21929,22,16.0,2016-08-15,1,1,1,4
17724,17724,17724,70234,mobile,21929,22,17.0,2016-08-16,1,1,1,4
17725,17725,17725,70234,mobile,0,22,18.0,2016-08-17,21,21,1,4
17726,17726,17726,70234,desktop,28968,22,39.0,2016-09-07,1,1,1,4
17727,17727,17727,70234,mobile,51825,22,40.0,2016-09-08,1,1,1,4
17728,17728,17728,70234,mobile,36170,22,41.0,2016-09-09,1,1,1,4
17729,17729,17729,70234,mobile,17990,22,42.0,2016-09-10,1,1,1,4
17730,17730,17730,70234,mobile,17127,22,43.0,2016-09-11,1,1,1,4
17731,17731,17731,70234,mobile,55128,22,44.0,2016-09-12,1,1,1,4
17732,17732,17732,70234,mobile,55128,22,45.0,2016-09-13,1,1,1,4
17733,17733,17733,70234,mobile,64876,22,46.0,2016-09-14,9999,9999,1,4
