,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
46863,46863,46863,188563,desktop,64876,10,0.0,2016-03-16,3,1,3,3
46864,46864,46864,188563,desktop,382,10,3.0,2016-03-17,1,1,1,3
46865,46865,46865,188563,desktop,20791,10,4.0,2016-03-18,1,1,1,3
46866,46866,46866,188563,desktop,382,10,5.0,2016-03-19,1,1,1,3
46867,46867,46867,188563,desktop,0,10,6.0,2016-03-20,206,206,1,3
46868,46868,46868,188563,desktop,20345,10,212.0,2016-10-12,1,1,1,3
46869,46869,46869,188563,desktop,28829,10,213.0,2016-10-13,1,3,1,3
46870,46870,46870,188563,desktop,19954,10,214.0,2016-10-16,3,1,3,3
46871,46871,46871,188563,desktop,22490,10,217.0,2016-10-17,1,1,1,3
46872,46872,46872,188563,desktop,25269,10,218.0,2016-10-18,9999,9999,1,3
