,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
9137,9137,9137,36620,tablet,44484,10,0.0,2016-07-12,1,1,1,3
9138,9138,9138,36620,tablet,39771,10,1.0,2016-07-13,1,1,1,3
9139,9139,9139,36620,tablet,49043,10,2.0,2016-07-14,1,1,1,3
9140,9140,9140,36620,tablet,21268,10,3.0,2016-07-15,1,1,1,3
9141,9141,9141,36620,tablet,54411,10,4.0,2016-07-16,1,1,1,3
9142,9142,9142,36620,tablet,54496,10,5.0,2016-07-17,1,1,1,3
9143,9143,9143,36620,tablet,65882,10,6.0,2016-07-18,1,1,1,3
9144,9144,9144,36620,tablet,47309,10,7.0,2016-07-19,1,1,1,3
9145,9145,9145,36620,tablet,62328,10,8.0,2016-07-20,1,1,1,3
9146,9146,9146,36620,mobile,56198,10,9.0,2016-07-21,9999,9999,1,3
