,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
27566,27566,27566,111470,desktop,47499,13,0.0,2016-03-13,1,1,1,4
27567,27567,27567,111470,mobile,34478,13,1.0,2016-03-14,1,1,1,4
27568,27568,27568,111470,mobile,34478,13,2.0,2016-03-15,1,1,1,4
27569,27569,27569,111470,mobile,34478,13,3.0,2016-03-16,1,1,1,4
27570,27570,27570,111470,mobile,10410,13,4.0,2016-03-17,1,1,1,4
27571,27571,27571,111470,mobile,65904,13,5.0,2016-03-18,1,1,1,4
27572,27572,27572,111470,mobile,14549,13,6.0,2016-03-19,1,1,1,4
27573,27573,27573,111470,mobile,17485,13,7.0,2016-03-20,1,2,1,4
27574,27574,27574,111470,mobile,34478,13,8.0,2016-03-22,2,1,2,4
27575,27575,27575,111470,mobile,34478,13,10.0,2016-03-23,1,1,1,4
27576,27576,27576,111470,mobile,34478,13,11.0,2016-03-24,1,1,1,4
27577,27577,27577,111470,mobile,47499,13,12.0,2016-03-25,1,1,1,4
27578,27578,27578,111470,mobile,47499,13,13.0,2016-03-26,9999,9999,1,4
