,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
10155,10155,10155,40085,desktop,40565,11,0.0,2016-08-06,1,1,1,4
10156,10156,10156,40085,desktop,53619,11,1.0,2016-08-07,1,1,1,4
10157,10157,10157,40085,desktop,36809,11,2.0,2016-08-08,1,1,1,4
10158,10158,10158,40085,desktop,43858,11,3.0,2016-08-09,1,4,1,4
10159,10159,10159,40085,desktop,12279,11,4.0,2016-08-13,4,5,4,4
10160,10160,10160,40085,desktop,24965,11,8.0,2016-08-18,5,1,5,4
10161,10161,10161,40085,desktop,54747,11,13.0,2016-08-19,1,1,1,4
10162,10162,10162,40085,tablet,20820,11,14.0,2016-08-20,1,1,1,4
10163,10163,10163,40085,tablet,40123,11,15.0,2016-08-21,1,2,1,4
10164,10164,10164,40085,tablet,34679,11,16.0,2016-08-23,2,1,2,4
10165,10165,10165,40085,tablet,57778,11,18.0,2016-08-24,9999,9999,1,4
