,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
39319,39319,39319,157905,mobile,17127,12,0.0,2016-02-09,2,1,2,4
39320,39320,39320,157905,mobile,9608,12,2.0,2016-02-10,1,3,1,4
39321,39321,39321,157905,mobile,55128,12,3.0,2016-02-13,3,2,3,4
39322,39322,39322,157905,mobile,64876,12,6.0,2016-02-15,107,107,2,4
39323,39323,39323,157905,mobile,1034,12,113.0,2016-06-01,2,2,2,4
39324,39324,39324,157905,mobile,21929,12,115.0,2016-06-03,2,2,2,4
39325,39325,39325,157905,desktop,55196,12,117.0,2016-06-05,2,1,2,4
39326,39326,39326,157905,mobile,46258,12,119.0,2016-06-06,1,1,1,4
39327,39327,39327,157905,mobile,29770,12,120.0,2016-06-07,1,2,1,4
39328,39328,39328,157905,desktop,52722,12,121.0,2016-06-09,2,1,2,4
39329,39329,39329,157905,mobile,54529,12,123.0,2016-06-10,1,1,1,4
39330,39330,39330,157905,mobile,0,12,124.0,2016-06-11,9999,9999,1,4
