,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
54558,54558,54558,221045,desktop,63977,10,0.0,2016-05-01,3,2,3,3
54559,54559,54559,221045,desktop,44499,10,3.0,2016-05-03,2,2,2,3
54560,54560,54560,221045,desktop,49698,10,5.0,2016-05-05,2,2,2,3
54561,54561,54561,221045,desktop,36565,10,7.0,2016-05-07,2,1,2,3
54562,54562,54562,221045,desktop,60958,10,9.0,2016-05-08,17,20,1,3
54563,54563,54563,221045,desktop,22175,10,26.0,2016-05-28,4,2,4,3
54564,54564,54564,221045,desktop,13931,10,30.0,2016-05-30,2,3,2,3
54565,54565,54565,221045,desktop,42682,10,32.0,2016-06-02,3,7,3,3
54566,54566,54566,221045,desktop,25997,10,35.0,2016-06-09,7,2,7,3
54567,54567,54567,221045,desktop,9094,10,42.0,2016-06-11,9999,9999,2,3
