,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
76320,76320,76320,310367,desktop,48483,12,0.0,2016-06-29,4,1,4,4
76321,76321,76321,310367,desktop,5325,12,4.0,2016-06-30,1,1,1,4
76322,76322,76322,310367,desktop,19731,12,5.0,2016-07-01,1,1,1,4
76323,76323,76323,310367,desktop,55,12,6.0,2016-07-02,1,1,1,4
76324,76324,76324,310367,desktop,56121,12,7.0,2016-07-03,1,3,1,4
76325,76325,76325,310367,desktop,23921,12,8.0,2016-07-06,3,1,3,4
76326,76326,76326,310367,desktop,58413,12,11.0,2016-07-07,1,1,1,4
76327,76327,76327,310367,desktop,39878,12,12.0,2016-07-08,1,1,1,4
76328,76328,76328,310367,desktop,46409,12,13.0,2016-07-09,1,4,1,4
76329,76329,76329,310367,desktop,18673,12,14.0,2016-07-13,4,1,4,4
76330,76330,76330,310367,desktop,26774,12,18.0,2016-07-14,1,2,1,4
76331,76331,76331,310367,desktop,0,12,19.0,2016-07-16,9999,9999,2,4
