,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
46387,46387,46387,186731,desktop,32836,26,0.0,2016-08-21,1,2,1,4
46388,46388,46388,186731,desktop,43397,26,1.0,2016-08-23,2,2,2,4
46389,46389,46389,186731,desktop,28798,26,3.0,2016-08-25,2,2,2,4
46390,46390,46390,186731,desktop,43684,26,5.0,2016-08-27,2,1,2,4
46391,46391,46391,186731,desktop,48304,26,7.0,2016-08-28,1,2,1,4
46392,46392,46392,186731,desktop,61299,26,8.0,2016-08-30,2,1,2,4
46393,46393,46393,186731,desktop,2721,26,10.0,2016-08-31,1,2,1,4
46394,46394,46394,186731,desktop,46710,26,11.0,2016-09-02,4,3,2,4
46395,46395,46395,186731,desktop,60893,26,15.0,2016-09-05,1,1,1,4
46396,46396,46396,186731,desktop,62136,26,16.0,2016-09-06,1,1,1,4
46397,46397,46397,186731,desktop,37486,26,17.0,2016-09-07,1,1,1,4
46398,46398,46398,186731,desktop,2296,26,18.0,2016-09-08,1,2,1,4
46399,46399,46399,186731,desktop,29984,26,19.0,2016-09-10,2,1,2,4
46400,46400,46400,186731,desktop,11457,26,21.0,2016-09-11,1,1,1,4
46401,46401,46401,186731,desktop,8750,26,22.0,2016-09-12,1,1,1,4
46402,46402,46402,186731,desktop,41009,26,23.0,2016-09-13,1,3,1,4
46403,46403,46403,186731,desktop,23921,26,24.0,2016-09-16,3,1,3,4
46404,46404,46404,186731,desktop,44161,26,27.0,2016-09-17,1,4,1,4
46405,46405,46405,186731,desktop,29319,26,28.0,2016-09-21,4,1,4,4
46406,46406,46406,186731,desktop,46125,26,32.0,2016-09-22,2,2,1,4
46407,46407,46407,186731,desktop,29207,26,34.0,2016-09-24,1,1,1,4
46408,46408,46408,186731,desktop,60747,26,35.0,2016-09-25,1,1,1,4
46409,46409,46409,186731,desktop,63682,26,36.0,2016-09-26,1,1,1,4
46410,46410,46410,186731,desktop,3599,26,37.0,2016-09-27,1,1,1,4
46411,46411,46411,186731,desktop,61299,26,38.0,2016-09-28,1,1,1,4
46412,46412,46412,186731,desktop,39542,26,39.0,2016-09-29,9999,9999,1,4
