,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
51181,51181,51181,207017,desktop,18622,20,0.0,2016-09-17,2,1,2,4
51182,51182,51182,207017,desktop,32821,20,2.0,2016-09-18,1,1,1,4
51183,51183,51183,207017,desktop,20868,20,3.0,2016-09-19,1,1,1,4
51184,51184,51184,207017,mobile,7754,20,4.0,2016-09-20,1,1,1,4
51185,51185,51185,207017,desktop,606,20,5.0,2016-09-21,1,3,1,4
51186,51186,51186,207017,desktop,27404,20,6.0,2016-09-24,3,2,3,4
51187,51187,51187,207017,mobile,29319,20,9.0,2016-09-26,2,1,2,4
51188,51188,51188,207017,desktop,23921,20,11.0,2016-09-27,1,1,1,4
51189,51189,51189,207017,mobile,8750,20,12.0,2016-09-28,1,1,1,4
51190,51190,51190,207017,mobile,65322,20,13.0,2016-09-29,1,1,1,4
51191,51191,51191,207017,desktop,23921,20,14.0,2016-09-30,1,1,1,4
51192,51192,51192,207017,desktop,18673,20,15.0,2016-10-01,1,2,1,4
51193,51193,51193,207017,mobile,1912,20,16.0,2016-10-03,2,2,2,4
51194,51194,51194,207017,desktop,48483,20,18.0,2016-10-05,2,1,2,4
51195,51195,51195,207017,mobile,25617,20,20.0,2016-10-06,1,1,1,4
51196,51196,51196,207017,desktop,29319,20,21.0,2016-10-07,118,118,1,4
51197,51197,51197,207017,desktop,20588,20,139.0,2017-02-02,1,4,1,4
51198,51198,51198,207017,desktop,28479,20,140.0,2017-02-06,4,1,4,4
51199,51199,51199,207017,desktop,7246,20,144.0,2017-02-07,1,2,1,4
51200,51200,51200,207017,desktop,2416,20,145.0,2017-02-09,9999,9999,2,4
