,time,event
9332,0.0,56022
9333,1.0,31531
9334,2.0,6215
9335,4.0,65356
9336,6.0,31531
9337,28.0,43771
9338,29.0,48308
9339,30.0,39045
9340,31.0,47180
9341,32.0,45710
9342,33.0,44869
9343,137.0,17013
9344,138.0,3554
9345,139.0,2471
9346,140.0,45649
9347,141.0,48979
9348,145.0,51050
9349,146.0,40285
9350,147.0,67025
9351,158.0,63151
9352,159.0,6303
9353,160.0,19639
9354,161.0,41967
9355,162.0,65986
9356,163.0,0
9357,189.0,28330
9358,190.0,16874
9359,191.0,28330
9360,192.0,20598
9361,193.0,38772
9362,196.0,29464
9363,197.0,60222
