,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
43354,43354,43354,173644,desktop,23921,15,0.0,2016-05-19,1,1,1,4
43355,43355,43355,173644,desktop,38023,15,1.0,2016-05-20,1,1,1,4
43356,43356,43356,173644,desktop,65322,15,2.0,2016-05-21,1,1,1,4
43357,43357,43357,173644,desktop,29648,15,3.0,2016-05-22,1,1,1,4
43358,43358,43358,173644,desktop,22175,15,4.0,2016-05-23,1,1,1,4
43359,43359,43359,173644,desktop,13931,15,5.0,2016-05-24,1,1,1,4
43360,43360,43360,173644,desktop,42682,15,6.0,2016-05-25,1,1,1,4
43361,43361,43361,173644,desktop,63103,15,7.0,2016-05-26,1,2,1,4
43362,43362,43362,173644,desktop,25997,15,8.0,2016-05-28,2,1,2,4
43363,43363,43363,173644,desktop,30942,15,10.0,2016-05-29,1,1,1,4
43364,43364,43364,173644,desktop,36164,15,11.0,2016-05-30,1,1,1,4
43365,43365,43365,173644,desktop,31328,15,12.0,2016-05-31,1,2,1,4
43366,43366,43366,173644,desktop,48483,15,13.0,2016-06-02,2,1,2,4
43367,43367,43367,173644,desktop,5325,15,15.0,2016-06-03,1,1,1,4
43368,43368,43368,173644,desktop,16677,15,16.0,2016-06-04,9999,9999,1,4
