,time,event
88725,0.0,36063
88726,3.0,36063
88727,4.0,36063
88728,5.0,35856
88729,6.0,35856
88730,7.0,35856
88731,8.0,36063
88732,117.0,2122
88733,118.0,43540
88734,119.0,43540
88735,120.0,43540
88736,121.0,43540
88737,122.0,43540
88738,123.0,43540
88739,124.0,43540
88740,125.0,43540
88741,126.0,0
88742,137.0,43540
88743,138.0,43540
88744,139.0,43540
88745,142.0,43540
88746,143.0,43540
88747,144.0,43540
88748,145.0,43540
88749,161.0,43540
88750,162.0,43540
88751,163.0,43540
88752,164.0,43540
88753,165.0,43540
88754,166.0,43540
88755,167.0,43540
88756,168.0,43540
88757,169.0,43540
88758,179.0,43540
88759,180.0,43540
88760,181.0,43540
88761,182.0,43540
88762,183.0,43540
88763,184.0,43540
88764,185.0,43540
88765,186.0,43540
88766,187.0,43540
88767,188.0,0
88768,197.0,43540
88769,198.0,43540
88770,199.0,43540
88771,200.0,43540
88772,207.0,43540
88773,208.0,43540
88774,209.0,43540
88775,210.0,43540
88776,211.0,43540
88777,212.0,43540
88778,213.0,43540
88779,214.0,43540
88780,215.0,43540
88781,216.0,43540
88782,217.0,43540
88783,218.0,43540
88784,219.0,43540
88785,220.0,43540
88786,221.0,43540
88787,222.0,43540
88788,223.0,43540
88789,224.0,43540
88790,225.0,43540
88791,226.0,43540
88792,227.0,43540
88793,228.0,43540
88794,229.0,43540
88795,230.0,43540
88796,231.0,43540
88797,232.0,43540
88798,233.0,43540
88799,234.0,43540
88800,235.0,43540
88801,236.0,43540
88802,237.0,43540
88803,238.0,43540
88804,239.0,43540
88805,240.0,43540
88806,241.0,43540
88807,242.0,43540
88808,244.0,43540
88809,245.0,43540
88810,246.0,43540
88811,247.0,43540
88812,248.0,43540
88813,249.0,43540
88814,250.0,43540
88815,251.0,43540
88816,252.0,43540
88817,253.0,43540
88818,254.0,43540
88819,255.0,43540
88820,256.0,43540
88821,257.0,43540
88822,258.0,43540
88823,259.0,43540
88824,260.0,43540
88825,261.0,43540
88826,262.0,43540
88827,263.0,43540
88828,264.0,43540
88829,265.0,43540
88830,337.0,43540
88831,338.0,43540
88832,339.0,43540
88833,340.0,43540
88834,341.0,43540
88835,342.0,43540
88836,343.0,43540
88837,344.0,43540
88838,345.0,43540
88839,346.0,43540
88840,347.0,43540
88841,348.0,43540
88842,349.0,43540
88843,350.0,43540
88844,351.0,43540
88845,352.0,43540
88846,359.0,43540
