,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
78900,78900,78900,321333,tablet,23921,14,0.0,2016-05-25,2,1,2,4
78901,78901,78901,321333,mobile,58413,14,2.0,2016-05-26,1,1,1,4
78902,78902,78902,321333,tablet,49722,14,3.0,2016-05-27,1,1,1,4
78903,78903,78903,321333,mobile,7761,14,4.0,2016-05-28,1,3,1,4
78904,78904,78904,321333,desktop,35495,14,5.0,2016-05-31,3,1,3,4
78905,78905,78905,321333,tablet,54493,14,8.0,2016-06-01,1,2,1,4
78906,78906,78906,321333,tablet,48483,14,9.0,2016-06-03,94,94,2,4
78907,78907,78907,321333,tablet,16734,14,103.0,2016-09-05,2,2,2,4
78908,78908,78908,321333,tablet,34875,14,105.0,2016-09-07,2,1,2,4
78909,78909,78909,321333,tablet,32161,14,107.0,2016-09-08,1,1,1,4
78910,78910,78910,321333,tablet,32161,14,108.0,2016-09-09,1,2,1,4
78911,78911,78911,321333,tablet,18578,14,109.0,2016-09-11,2,1,2,4
78912,78912,78912,321333,tablet,46854,14,111.0,2016-09-12,1,1,1,4
78913,78913,78913,321333,tablet,0,14,112.0,2016-09-13,9999,9999,1,4
