,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
7348,7348,7348,29351,desktop,14996,22,0.0,2016-05-27,1,1,1,4
7349,7349,7349,29351,desktop,45572,22,1.0,2016-05-28,1,2,1,4
7350,7350,7350,29351,desktop,36552,22,2.0,2016-05-30,2,1,2,4
7351,7351,7351,29351,mobile,16916,22,4.0,2016-05-31,1,1,1,4
7352,7352,7352,29351,desktop,37808,22,5.0,2016-06-01,1,1,1,4
7353,7353,7353,29351,desktop,8396,22,6.0,2016-06-02,1,1,1,4
7354,7354,7354,29351,desktop,502,22,7.0,2016-06-03,32,32,1,4
7355,7355,7355,29351,desktop,15215,22,39.0,2016-07-05,1,1,1,4
7356,7356,7356,29351,desktop,22206,22,40.0,2016-07-06,1,1,1,4
7357,7357,7357,29351,desktop,39529,22,41.0,2016-07-07,1,2,1,4
7358,7358,7358,29351,desktop,56402,22,42.0,2016-07-09,2,1,2,4
7359,7359,7359,29351,desktop,31199,22,44.0,2016-07-10,1,1,1,4
7360,7360,7360,29351,desktop,36009,22,45.0,2016-07-11,1,1,1,4
7361,7361,7361,29351,desktop,59713,22,46.0,2016-07-12,1,1,1,4
7362,7362,7362,29351,desktop,10970,22,47.0,2016-07-13,1,2,1,4
7363,7363,7363,29351,desktop,35323,22,48.0,2016-07-15,2,1,2,4
7364,7364,7364,29351,desktop,10030,22,50.0,2016-07-16,1,1,1,4
7365,7365,7365,29351,desktop,25272,22,51.0,2016-07-17,1,1,1,4
7366,7366,7366,29351,desktop,22733,22,52.0,2016-07-18,1,2,1,4
7367,7367,7367,29351,desktop,8396,22,53.0,2016-07-20,2,1,2,4
7368,7368,7368,29351,desktop,57832,22,55.0,2016-07-21,1,1,1,4
7369,7369,7369,29351,desktop,29131,22,56.0,2016-07-22,9999,9999,1,4
