,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
95965,95965,95965,390613,desktop,63978,13,0.0,2016-06-09,1,1,1,4
95966,95966,95966,390613,desktop,45343,13,1.0,2016-06-10,1,1,1,4
95967,95967,95967,390613,desktop,5580,13,2.0,2016-06-11,1,1,1,4
95968,95968,95968,390613,desktop,46257,13,3.0,2016-06-12,3,3,1,4
95969,95969,95969,390613,desktop,32737,13,6.0,2016-06-15,1,1,1,4
95970,95970,95970,390613,desktop,59,13,7.0,2016-06-16,1,1,1,4
95971,95971,95971,390613,desktop,59382,13,8.0,2016-06-17,1,2,1,4
95972,95972,95972,390613,desktop,9161,13,9.0,2016-06-19,2,1,2,4
95973,95973,95973,390613,desktop,66891,13,11.0,2016-06-20,1,1,1,4
95974,95974,95974,390613,desktop,29862,13,12.0,2016-06-21,1,2,1,4
95975,95975,95975,390613,desktop,63284,13,13.0,2016-06-23,2,1,2,4
95976,95976,95976,390613,desktop,39,13,15.0,2016-06-24,1,1,1,4
95977,95977,95977,390613,desktop,28545,13,16.0,2016-06-25,9999,9999,1,4
