,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
58747,58747,58747,238447,desktop,532,10,0.0,2016-11-01,1,1,1,3
58748,58748,58748,238447,desktop,371,10,1.0,2016-11-02,1,1,1,3
58749,58749,58749,238447,desktop,10580,10,2.0,2016-11-03,1,2,1,3
58750,58750,58750,238447,desktop,51291,10,3.0,2016-11-05,2,8,2,3
58751,58751,58751,238447,desktop,19254,10,5.0,2016-11-13,8,1,8,3
58752,58752,58752,238447,desktop,3505,10,13.0,2016-11-14,1,2,1,3
58753,58753,58753,238447,desktop,9618,10,14.0,2016-11-16,2,1,2,3
58754,58754,58754,238447,desktop,38300,10,16.0,2016-11-17,1,1,1,3
58755,58755,58755,238447,desktop,56450,10,17.0,2016-11-18,1,1,1,3
58756,58756,58756,238447,desktop,55794,10,18.0,2016-11-19,9999,9999,1,3
