,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
39810,39810,39810,159743,mobile,52815,13,0.0,2016-04-26,1,1,1,4
39811,39811,39811,159743,mobile,52815,13,1.0,2016-04-27,1,1,1,4
39812,39812,39812,159743,mobile,52815,13,2.0,2016-04-28,1,1,1,4
39813,39813,39813,159743,mobile,52815,13,3.0,2016-04-29,6,6,1,4
39814,39814,39814,159743,mobile,52815,13,9.0,2016-05-05,1,1,1,4
39815,39815,39815,159743,mobile,52815,13,10.0,2016-05-06,1,1,1,4
39816,39816,39816,159743,mobile,52815,13,11.0,2016-05-07,1,2,1,4
39817,39817,39817,159743,mobile,52815,13,12.0,2016-05-09,2,1,2,4
39818,39818,39818,159743,mobile,52815,13,14.0,2016-05-10,44,44,1,4
39819,39819,39819,159743,mobile,52815,13,58.0,2016-06-23,1,1,1,4
39820,39820,39820,159743,mobile,52815,13,59.0,2016-06-24,1,1,1,4
39821,39821,39821,159743,mobile,52815,13,60.0,2016-06-25,2,2,1,4
39822,39822,39822,159743,mobile,52815,13,62.0,2016-06-27,9999,9999,1,4
