,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
88289,88289,88289,360464,desktop,35160,11,0.0,2016-08-18,2,1,2,4
88290,88290,88290,360464,desktop,47759,11,2.0,2016-08-19,1,1,1,4
88291,88291,88291,360464,desktop,11074,11,3.0,2016-08-20,1,2,1,4
88292,88292,88292,360464,desktop,45399,11,4.0,2016-08-22,2,3,2,4
88293,88293,88293,360464,desktop,46411,11,6.0,2016-08-25,3,1,3,4
88294,88294,88294,360464,desktop,22205,11,9.0,2016-08-26,1,1,1,4
88295,88295,88295,360464,desktop,20903,11,10.0,2016-08-27,1,1,1,4
88296,88296,88296,360464,desktop,52933,11,11.0,2016-08-28,1,1,1,4
88297,88297,88297,360464,desktop,50457,11,12.0,2016-08-29,1,3,1,4
88298,88298,88298,360464,desktop,55434,11,13.0,2016-09-01,3,1,3,4
88299,88299,88299,360464,desktop,35160,11,16.0,2016-09-02,9999,9999,1,4
