,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
77951,77951,77951,317068,desktop,28422,13,0.0,2016-09-23,1,1,1,4
77952,77952,77952,317068,desktop,2241,13,1.0,2016-09-24,1,1,1,4
77953,77953,77953,317068,desktop,13006,13,2.0,2016-09-25,1,1,1,4
77954,77954,77954,317068,desktop,23921,13,3.0,2016-09-26,2,3,1,4
77955,77955,77955,317068,desktop,65322,13,5.0,2016-09-29,2,1,2,4
77956,77956,77956,317068,desktop,23921,13,7.0,2016-09-30,1,1,1,4
77957,77957,77957,317068,desktop,62344,13,8.0,2016-10-01,1,1,1,4
77958,77958,77958,317068,desktop,8359,13,9.0,2016-10-02,1,1,1,4
77959,77959,77959,317068,desktop,48483,13,10.0,2016-10-03,1,1,1,4
77960,77960,77960,317068,desktop,54389,13,11.0,2016-10-04,1,1,1,4
77961,77961,77961,317068,desktop,58779,13,12.0,2016-10-05,1,1,1,4
77962,77962,77962,317068,desktop,55,13,13.0,2016-10-06,1,1,1,4
77963,77963,77963,317068,desktop,0,13,14.0,2016-10-07,9999,9999,1,4
