,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
63020,63020,63020,256128,desktop,63342,11,0.0,2016-04-25,2,1,2,4
63021,63021,63021,256128,desktop,45030,11,2.0,2016-04-26,1,1,1,4
63022,63022,63022,256128,desktop,36805,11,3.0,2016-04-27,1,1,1,4
63023,63023,63023,256128,desktop,26235,11,4.0,2016-04-28,137,137,1,4
63024,63024,63024,256128,desktop,33406,11,141.0,2016-09-12,1,1,1,4
63025,63025,63025,256128,desktop,51431,11,142.0,2016-09-13,1,1,1,4
63026,63026,63026,256128,desktop,52063,11,143.0,2016-09-14,1,1,1,4
63027,63027,63027,256128,desktop,39935,11,144.0,2016-09-15,1,1,1,4
63028,63028,63028,256128,desktop,13683,11,145.0,2016-09-16,1,1,1,4
63029,63029,63029,256128,tablet,62252,11,146.0,2016-09-17,1,1,1,4
63030,63030,63030,256128,tablet,12849,11,147.0,2016-09-18,9999,9999,1,4
