,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
21676,21676,21676,86945,mobile,64876,19,0.0,2016-06-12,2,2,2,4
21677,21677,21677,86945,mobile,55128,19,2.0,2016-06-14,2,16,2,4
21678,21678,21678,86945,mobile,382,19,4.0,2016-06-30,16,2,16,4
21679,21679,21679,86945,mobile,9608,19,20.0,2016-07-02,2,3,2,4
21680,21680,21680,86945,mobile,17127,19,22.0,2016-07-05,3,1,3,4
21681,21681,21681,86945,mobile,64269,19,25.0,2016-07-06,1,6,1,4
21682,21682,21682,86945,mobile,36063,19,26.0,2016-07-12,6,4,6,4
21683,21683,21683,86945,mobile,3763,19,32.0,2016-07-16,4,3,4,4
21684,21684,21684,86945,mobile,45188,19,36.0,2016-07-19,3,3,3,4
21685,21685,21685,86945,mobile,44869,19,39.0,2016-07-22,3,3,3,4
21686,21686,21686,86945,mobile,18508,19,42.0,2016-07-25,3,3,3,4
21687,21687,21687,86945,mobile,4790,19,45.0,2016-07-28,3,7,3,4
21688,21688,21688,86945,mobile,55763,19,48.0,2016-08-04,7,2,7,4
21689,21689,21689,86945,mobile,62185,19,55.0,2016-08-06,2,3,2,4
21690,21690,21690,86945,mobile,31802,19,57.0,2016-08-09,4,4,3,4
21691,21691,21691,86945,mobile,67155,19,61.0,2016-08-13,3,1,3,4
21692,21692,21692,86945,mobile,67155,19,64.0,2016-08-14,1,4,1,4
21693,21693,21693,86945,mobile,32392,19,65.0,2016-08-18,4,3,4,4
21694,21694,21694,86945,mobile,32392,19,69.0,2016-08-21,9999,9999,3,4
