,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
4892,4892,4892,19415,tablet,40521,10,0.0,2016-08-21,1,2,1,3
4893,4893,4893,19415,tablet,55128,10,1.0,2016-08-23,2,2,2,3
4894,4894,4894,19415,tablet,7391,10,3.0,2016-08-25,2,2,2,3
4895,4895,4895,19415,tablet,36740,10,5.0,2016-08-27,61,62,2,3
4896,4896,4896,19415,tablet,64573,10,66.0,2016-10-28,3,1,3,3
4897,4897,4897,19415,tablet,22338,10,69.0,2016-10-29,1,1,1,3
4898,4898,4898,19415,tablet,31627,10,70.0,2016-10-30,1,1,1,3
4899,4899,4899,19415,tablet,51090,10,71.0,2016-10-31,1,2,1,3
4900,4900,4900,19415,tablet,21512,10,72.0,2016-11-02,2,3,2,3
4901,4901,4901,19415,tablet,34072,10,74.0,2016-11-05,9999,9999,3,3
