,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
99383,99383,99383,404320,desktop,13530,15,0.0,2016-08-08,2,1,2,4
99384,99384,99384,404320,desktop,33635,15,2.0,2016-08-09,1,1,1,4
99385,99385,99385,404320,desktop,25827,15,3.0,2016-08-10,1,1,1,4
99386,99386,99386,404320,desktop,21756,15,4.0,2016-08-11,1,1,1,4
99387,99387,99387,404320,desktop,4716,15,5.0,2016-08-12,1,2,1,4
99388,99388,99388,404320,desktop,26235,15,6.0,2016-08-14,2,1,2,4
99389,99389,99389,404320,desktop,63812,15,8.0,2016-08-15,1,1,1,4
99390,99390,99390,404320,desktop,0,15,9.0,2016-08-16,187,187,1,4
99391,99391,99391,404320,desktop,40960,15,196.0,2017-02-19,1,2,1,4
99392,99392,99392,404320,desktop,26266,15,197.0,2017-02-21,2,1,2,4
99393,99393,99393,404320,desktop,46633,15,199.0,2017-02-22,1,1,1,4
99394,99394,99394,404320,desktop,44374,15,200.0,2017-02-23,1,1,1,4
99395,99395,99395,404320,desktop,28246,15,201.0,2017-02-24,1,2,1,4
99396,99396,99396,404320,desktop,29314,15,202.0,2017-02-26,2,1,2,4
99397,99397,99397,404320,desktop,0,15,204.0,2017-02-27,9999,9999,1,4
