,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
8243,8243,8243,33003,tablet,58295,12,0.0,2016-04-27,1,1,1,4
8244,8244,8244,33003,tablet,58295,12,1.0,2016-04-28,1,1,1,4
8245,8245,8245,33003,mobile,36497,12,2.0,2016-04-29,1,1,1,4
8246,8246,8246,33003,mobile,43638,12,3.0,2016-04-30,1,2,1,4
8247,8247,8247,33003,mobile,17013,12,4.0,2016-05-02,147,147,2,4
8248,8248,8248,33003,mobile,17013,12,151.0,2016-09-26,2,2,2,4
8249,8249,8249,33003,mobile,57620,12,153.0,2016-09-28,2,1,2,4
8250,8250,8250,33003,desktop,38114,12,155.0,2016-09-29,1,1,1,4
8251,8251,8251,33003,desktop,43638,12,156.0,2016-09-30,2,2,1,4
8252,8252,8252,33003,desktop,67560,12,158.0,2016-10-02,1,1,1,4
8253,8253,8253,33003,desktop,18932,12,159.0,2016-10-03,1,1,1,4
8254,8254,8254,33003,mobile,23612,12,160.0,2016-10-04,9999,9999,1,4
