,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
40919,40919,40919,163478,mobile,29319,14,0.0,2016-09-01,1,1,1,4
40920,40920,40920,163478,mobile,58779,14,1.0,2016-09-02,1,2,1,4
40921,40921,40921,163478,mobile,48483,14,2.0,2016-09-04,2,1,2,4
40922,40922,40922,163478,mobile,23921,14,4.0,2016-09-05,1,1,1,4
40923,40923,40923,163478,mobile,65322,14,5.0,2016-09-06,28,28,1,4
40924,40924,40924,163478,mobile,47700,14,33.0,2016-10-04,1,1,1,4
40925,40925,40925,163478,mobile,55763,14,34.0,2016-10-05,1,1,1,4
40926,40926,40926,163478,mobile,55763,14,35.0,2016-10-06,1,1,1,4
40927,40927,40927,163478,mobile,55763,14,36.0,2016-10-07,1,1,1,4
40928,40928,40928,163478,mobile,55763,14,37.0,2016-10-08,1,2,1,4
40929,40929,40929,163478,mobile,55763,14,38.0,2016-10-10,2,1,2,4
40930,40930,40930,163478,mobile,55763,14,40.0,2016-10-11,1,1,1,4
40931,40931,40931,163478,mobile,55763,14,41.0,2016-10-12,1,1,1,4
40932,40932,40932,163478,mobile,55763,14,42.0,2016-10-13,9999,9999,1,4
