,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
38423,38423,38423,154840,desktop,20682,13,0.0,2016-08-31,1,2,1,4
38424,38424,38424,154840,desktop,55489,13,1.0,2016-09-02,2,3,2,4
38425,38425,38425,154840,desktop,39919,13,3.0,2016-09-05,3,1,3,4
38426,38426,38426,154840,desktop,58433,13,6.0,2016-09-06,1,1,1,4
38427,38427,38427,154840,desktop,49493,13,7.0,2016-09-07,1,1,1,4
38428,38428,38428,154840,desktop,23865,13,8.0,2016-09-08,1,1,1,4
38429,38429,38429,154840,desktop,37309,13,9.0,2016-09-09,1,1,1,4
38430,38430,38430,154840,desktop,53558,13,10.0,2016-09-10,1,2,1,4
38431,38431,38431,154840,desktop,61982,13,11.0,2016-09-12,2,1,2,4
38432,38432,38432,154840,desktop,8486,13,13.0,2016-09-13,1,1,1,4
38433,38433,38433,154840,desktop,10372,13,14.0,2016-09-14,1,7,1,4
38434,38434,38434,154840,desktop,55494,13,15.0,2016-09-21,7,2,7,4
38435,38435,38435,154840,desktop,21960,13,22.0,2016-09-23,9999,9999,2,4
