,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
35208,35208,35208,142277,desktop,4826,20,0.0,2016-01-12,1,1,1,4
35209,35209,35209,142277,desktop,6327,20,1.0,2016-01-13,1,1,1,4
35210,35210,35210,142277,desktop,9585,20,2.0,2016-01-14,1,1,1,4
35211,35211,35211,142277,desktop,47700,20,3.0,2016-01-15,39,39,1,4
35212,35212,35212,142277,desktop,55137,20,42.0,2016-02-23,1,1,1,4
35213,35213,35213,142277,desktop,22711,20,43.0,2016-02-24,1,1,1,4
35214,35214,35214,142277,desktop,18244,20,44.0,2016-02-25,1,1,1,4
35215,35215,35215,142277,desktop,6512,20,45.0,2016-02-26,11,11,1,4
35216,35216,35216,142277,desktop,64196,20,56.0,2016-03-08,1,1,1,4
35217,35217,35217,142277,desktop,47255,20,57.0,2016-03-09,1,1,1,4
35218,35218,35218,142277,desktop,63127,20,58.0,2016-03-10,1,1,1,4
35219,35219,35219,142277,desktop,32972,20,59.0,2016-03-11,38,39,1,4
35220,35220,35220,142277,desktop,55763,20,97.0,2016-04-19,2,1,2,4
35221,35221,35221,142277,desktop,832,20,99.0,2016-04-20,1,1,1,4
35222,35222,35222,142277,desktop,9492,20,100.0,2016-04-21,1,1,1,4
35223,35223,35223,142277,desktop,58352,20,101.0,2016-04-22,46,46,1,4
35224,35224,35224,142277,desktop,7244,20,147.0,2016-06-07,1,1,1,4
35225,35225,35225,142277,desktop,18174,20,148.0,2016-06-08,1,1,1,4
35226,35226,35226,142277,desktop,9686,20,149.0,2016-06-09,1,1,1,4
35227,35227,35227,142277,desktop,58710,20,150.0,2016-06-10,9999,9999,1,4
