,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
22742,22742,22742,90772,desktop,29254,26,0.0,2016-01-19,1,1,1,4
22743,22743,22743,90772,desktop,15643,26,1.0,2016-01-20,1,1,1,4
22744,22744,22744,90772,desktop,33750,26,2.0,2016-01-21,1,1,1,4
22745,22745,22745,90772,desktop,0,26,3.0,2016-01-22,18,18,1,4
22746,22746,22746,90772,desktop,29254,26,21.0,2016-02-09,1,1,1,4
22747,22747,22747,90772,desktop,61724,26,22.0,2016-02-10,1,1,1,4
22748,22748,22748,90772,desktop,17990,26,23.0,2016-02-11,1,1,1,4
22749,22749,22749,90772,desktop,32430,26,24.0,2016-02-12,87,87,1,4
22750,22750,22750,90772,tablet,29254,26,111.0,2016-05-09,1,1,1,4
22751,22751,22751,90772,tablet,46123,26,112.0,2016-05-10,1,1,1,4
22752,22752,22752,90772,tablet,64516,26,113.0,2016-05-11,1,1,1,4
22753,22753,22753,90772,tablet,43306,26,114.0,2016-05-12,1,1,1,4
22754,22754,22754,90772,tablet,42556,26,115.0,2016-05-13,24,24,1,4
22755,22755,22755,90772,tablet,33750,26,139.0,2016-06-06,1,1,1,4
22756,22756,22756,90772,tablet,32430,26,140.0,2016-06-07,1,1,1,4
22757,22757,22757,90772,tablet,17990,26,141.0,2016-06-08,1,1,1,4
22758,22758,22758,90772,tablet,32430,26,142.0,2016-06-09,26,26,1,4
22759,22759,22759,90772,tablet,61724,26,168.0,2016-07-05,1,1,1,4
22760,22760,22760,90772,tablet,725,26,169.0,2016-07-06,1,1,1,4
22761,22761,22761,90772,tablet,32430,26,170.0,2016-07-07,1,1,1,4
22762,22762,22762,90772,tablet,0,26,171.0,2016-07-08,80,80,1,4
22763,22763,22763,90772,tablet,8468,26,251.0,2016-09-26,1,1,1,4
22764,22764,22764,90772,tablet,64376,26,252.0,2016-09-27,1,1,1,4
22765,22765,22765,90772,tablet,51376,26,253.0,2016-09-28,1,1,1,4
22766,22766,22766,90772,tablet,293,26,254.0,2016-09-29,1,1,1,4
22767,22767,22767,90772,tablet,42556,26,255.0,2016-09-30,9999,9999,1,4
