,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
97090,97090,97090,395314,desktop,49668,11,0.0,2016-03-27,1,1,1,4
97091,97091,97091,395314,desktop,31890,11,1.0,2016-03-28,1,1,1,4
97092,97092,97092,395314,desktop,55284,11,2.0,2016-03-29,1,1,1,4
97093,97093,97093,395314,desktop,43524,11,3.0,2016-03-30,1,2,1,4
97094,97094,97094,395314,desktop,22297,11,4.0,2016-04-01,2,1,2,4
97095,97095,97095,395314,desktop,65202,11,6.0,2016-04-02,1,2,1,4
97096,97096,97096,395314,desktop,0,11,7.0,2016-04-04,177,177,2,4
97097,97097,97097,395314,desktop,43038,11,184.0,2016-09-28,2,1,2,4
97098,97098,97098,395314,desktop,43038,11,186.0,2016-09-29,1,3,1,4
97099,97099,97099,395314,desktop,7878,11,187.0,2016-10-02,3,1,3,4
97100,97100,97100,395314,desktop,43038,11,190.0,2016-10-03,9999,9999,1,4
